4000	100.76
3999	100.76
3998	100.76
3997	100.76
3996	100.75
3995	100.75
3994	100.75
3993	100.75
3992	100.75
3991	100.75
3990	100.75
3989	100.76
3988	100.76
3987	100.76
3986	100.75
3985	100.74
3984	100.74
3983	100.73
3982	100.73
3981	100.73
3980	100.73
3979	100.73
3978	100.73
3977	100.73
3976	100.73
3975	100.73
3974	100.73
3973	100.73
3972	100.72
3971	100.72
3970	100.72
3969	100.71
3968	100.71
3967	100.71
3966	100.71
3965	100.71
3964	100.71
3963	100.71
3962	100.71
3961	100.7
3960	100.7
3959	100.69
3958	100.69
3957	100.68
3956	100.68
3955	100.68
3954	100.68
3953	100.67
3952	100.67
3951	100.67
3950	100.67
3949	100.67
3948	100.67
3947	100.66
3946	100.66
3945	100.65
3944	100.65
3943	100.64
3942	100.64
3941	100.63
3940	100.62
3939	100.61
3938	100.61
3937	100.6
3936	100.6
3935	100.59
3934	100.59
3933	100.58
3932	100.58
3931	100.58
3930	100.58
3929	100.58
3928	100.57
3927	100.57
3926	100.57
3925	100.57
3924	100.57
3923	100.57
3922	100.57
3921	100.56
3920	100.56
3919	100.55
3918	100.55
3917	100.54
3916	100.54
3915	100.54
3914	100.54
3913	100.54
3912	100.54
3911	100.54
3910	100.54
3909	100.53
3908	100.53
3907	100.53
3906	100.53
3905	100.52
3904	100.52
3903	100.52
3902	100.51
3901	100.5
3900	100.5
3899	100.5
3898	100.5
3897	100.5
3896	100.5
3895	100.5
3894	100.49
3893	100.48
3892	100.48
3891	100.47
3890	100.46
3889	100.46
3888	100.46
3887	100.46
3886	100.47
3885	100.47
3884	100.47
3883	100.46
3882	100.46
3881	100.47
3880	100.47
3879	100.46
3878	100.46
3877	100.46
3876	100.46
3875	100.46
3874	100.46
3873	100.45
3872	100.45
3871	100.44
3870	100.44
3869	100.43
3868	100.42
3867	100.41
3866	100.41
3865	100.42
3864	100.42
3863	100.42
3862	100.42
3861	100.42
3860	100.41
3859	100.41
3858	100.41
3857	100.39
3856	100.38
3855	100.36
3854	100.37
3853	100.37
3852	100.37
3851	100.38
3850	100.39
3849	100.4
3848	100.41
3847	100.41
3846	100.4
3845	100.39
3844	100.39
3843	100.38
3842	100.37
3841	100.35
3840	100.34
3839	100.32
3838	100.32
3837	100.32
3836	100.32
3835	100.33
3834	100.34
3833	100.34
3832	100.35
3831	100.35
3830	100.35
3829	100.35
3828	100.35
3827	100.35
3826	100.34
3825	100.33
3824	100.32
3823	100.31
3822	100.3
3821	100.29
3820	100.29
3819	100.28
3818	100.28
3817	100.28
3816	100.29
3815	100.29
3814	100.3
3813	100.3
3812	100.31
3811	100.31
3810	100.31
3809	100.31
3808	100.3
3807	100.29
3806	100.28
3805	100.27
3804	100.26
3803	100.26
3802	100.26
3801	100.27
3800	100.26
3799	100.26
3798	100.26
3797	100.26
3796	100.26
3795	100.26
3794	100.26
3793	100.25
3792	100.25
3791	100.26
3790	100.26
3789	100.25
3788	100.25
3787	100.25
3786	100.25
3785	100.25
3784	100.25
3783	100.24
3782	100.23
3781	100.23
3780	100.23
3779	100.23
3778	100.24
3777	100.24
3776	100.24
3775	100.24
3774	100.23
3773	100.23
3772	100.23
3771	100.23
3770	100.23
3769	100.22
3768	100.22
3767	100.21
3766	100.21
3765	100.22
3764	100.22
3763	100.21
3762	100.21
3761	100.21
3760	100.22
3759	100.22
3758	100.21
3757	100.21
3756	100.2
3755	100.2
3754	100.2
3753	100.19
3752	100.19
3751	100.19
3750	100.18
3749	100.17
3748	100.16
3747	100.15
3746	100.15
3745	100.15
3744	100.16
3743	100.16
3742	100.17
3741	100.17
3740	100.18
3739	100.19
3738	100.19
3737	100.19
3736	100.19
3735	100.19
3734	100.18
3733	100.17
3732	100.16
3731	100.16
3730	100.16
3729	100.17
3728	100.18
3727	100.18
3726	100.18
3725	100.18
3724	100.17
3723	100.17
3722	100.17
3721	100.16
3720	100.16
3719	100.16
3718	100.16
3717	100.16
3716	100.15
3715	100.14
3714	100.13
3713	100.12
3712	100.11
3711	100.11
3710	100.1
3709	100.09
3708	100.08
3707	100.07
3706	100.06
3705	100.05
3704	100.03
3703	100.01
3702	99.99
3701	99.98
3700	99.96
3699	99.95
3698	99.93
3697	99.92
3696	99.9
3695	99.88
3694	99.86
3693	99.85
3692	99.84
3691	99.83
3690	99.82
3689	99.81
3688	99.79
3687	99.79
3686	99.79
3685	99.8
3684	99.81
3683	99.82
3682	99.83
3681	99.83
3680	99.83
3679	99.8
3678	99.77
3677	99.73
3676	99.71
3675	99.71
3674	99.71
3673	99.71
3672	99.72
3671	99.72
3670	99.73
3669	99.73
3668	99.73
3667	99.73
3666	99.73
3665	99.73
3664	99.74
3663	99.75
3662	99.75
3661	99.76
3660	99.76
3659	99.76
3658	99.77
3657	99.77
3656	99.78
3655	99.78
3654	99.78
3653	99.78
3652	99.78
3651	99.79
3650	99.81
3649	99.83
3648	99.84
3647	99.86
3646	99.87
3645	99.89
3644	99.91
3643	99.93
3642	99.94
3641	99.96
3640	99.97
3639	99.98
3638	99.99
3637	100
3636	100
3635	100.01
3634	100.01
3633	100.01
3632	100
3631	100
3630	100
3629	100.01
3628	100.02
3627	100.03
3626	100.03
3625	100.04
3624	100.05
3623	100.05
3622	100.06
3621	100.06
3620	100.06
3619	100.07
3618	100.08
3617	100.08
3616	100.09
3615	100.1
3614	100.11
3613	100.11
3612	100.11
3611	100.11
3610	100.11
3609	100.11
3608	100.11
3607	100.12
3606	100.13
3605	100.14
3604	100.14
3603	100.15
3602	100.16
3601	100.17
3600	100.18
3599	100.18
3598	100.19
3597	100.18
3596	100.18
3595	100.18
3594	100.18
3593	100.18
3592	100.18
3591	100.18
3590	100.19
3589	100.19
3588	100.2
3587	100.21
3586	100.21
3585	100.21
3584	100.22
3583	100.24
3582	100.25
3581	100.25
3580	100.26
3579	100.27
3578	100.27
3577	100.28
3576	100.29
3575	100.29
3574	100.3
3573	100.3
3572	100.3
3571	100.3
