4000	99.48
3999	99.48
3998	99.48
3997	99.47
3996	99.47
3995	99.47
3994	99.47
3993	99.47
3992	99.48
3991	99.48
3990	99.48
3989	99.48
3988	99.48
3987	99.48
3986	99.48
3985	99.48
3984	99.48
3983	99.48
3982	99.48
3981	99.48
3980	99.48
3979	99.47
3978	99.47
3977	99.46
3976	99.46
3975	99.46
3974	99.46
3973	99.47
3972	99.47
3971	99.47
3970	99.48
3969	99.48
3968	99.48
3967	99.48
3966	99.49
3965	99.49
3964	99.48
3963	99.48
3962	99.47
3961	99.47
3960	99.46
3959	99.46
3958	99.47
3957	99.47
3956	99.47
3955	99.47
3954	99.47
3953	99.47
3952	99.47
3951	99.47
3950	99.47
3949	99.47
3948	99.47
3947	99.47
3946	99.47
3945	99.47
3944	99.47
3943	99.47
3942	99.47
3941	99.46
3940	99.46
3939	99.46
3938	99.47
3937	99.47
3936	99.46
3935	99.46
3934	99.46
3933	99.46
3932	99.46
3931	99.46
3930	99.46
3929	99.46
3928	99.46
3927	99.46
3926	99.46
3925	99.46
3924	99.46
3923	99.46
3922	99.46
3921	99.46
3920	99.46
3919	99.46
3918	99.46
3917	99.47
3916	99.47
3915	99.47
3914	99.48
3913	99.48
3912	99.48
3911	99.47
3910	99.47
3909	99.46
3908	99.45
3907	99.45
3906	99.44
3905	99.44
3904	99.44
3903	99.44
3902	99.44
3901	99.45
3900	99.46
3899	99.47
3898	99.47
3897	99.47
3896	99.47
3895	99.47
3894	99.47
3893	99.47
3892	99.47
3891	99.47
3890	99.45
3889	99.45
3888	99.45
3887	99.45
3886	99.45
3885	99.45
3884	99.44
3883	99.45
3882	99.46
3881	99.47
3880	99.47
3879	99.46
3878	99.45
3877	99.45
3876	99.46
3875	99.46
3874	99.44
3873	99.43
3872	99.42
3871	99.44
3870	99.45
3869	99.45
3868	99.44
3867	99.45
3866	99.47
3865	99.47
3864	99.46
3863	99.45
3862	99.45
3861	99.45
3860	99.45
3859	99.45
3858	99.44
3857	99.43
3856	99.42
3855	99.43
3854	99.45
3853	99.46
3852	99.45
3851	99.45
3850	99.46
3849	99.48
3848	99.48
3847	99.47
3846	99.46
3845	99.45
3844	99.45
3843	99.44
3842	99.44
3841	99.43
3840	99.44
3839	99.44
3838	99.44
3837	99.43
3836	99.43
3835	99.43
3834	99.44
3833	99.45
3832	99.45
3831	99.45
3830	99.45
3829	99.45
3828	99.46
3827	99.46
3826	99.45
3825	99.44
3824	99.43
3823	99.44
3822	99.45
3821	99.45
3820	99.44
3819	99.43
3818	99.45
3817	99.47
3816	99.47
3815	99.46
3814	99.44
3813	99.44
3812	99.45
3811	99.44
3810	99.44
3809	99.44
3808	99.45
3807	99.45
3806	99.43
3805	99.41
3804	99.41
3803	99.43
3802	99.44
3801	99.43
3800	99.42
3799	99.41
3798	99.43
3797	99.44
3796	99.44
3795	99.44
3794	99.44
3793	99.44
3792	99.45
3791	99.45
3790	99.45
3789	99.45
3788	99.44
3787	99.44
3786	99.44
3785	99.44
3784	99.43
3783	99.43
3782	99.43
3781	99.44
3780	99.44
3779	99.43
3778	99.42
3777	99.42
3776	99.43
3775	99.43
3774	99.43
3773	99.43
3772	99.43
3771	99.43
3770	99.43
3769	99.42
3768	99.41
3767	99.41
3766	99.42
3765	99.42
3764	99.41
3763	99.41
3762	99.41
3761	99.42
3760	99.42
3759	99.41
3758	99.41
3757	99.4
3756	99.39
3755	99.38
3754	99.37
3753	99.36
3752	99.36
3751	99.37
3750	99.37
3749	99.37
3748	99.37
3747	99.37
3746	99.39
3745	99.41
3744	99.41
3743	99.39
3742	99.39
3741	99.4
3740	99.4
3739	99.39
3738	99.38
3737	99.37
3736	99.38
3735	99.38
3734	99.38
3733	99.38
3732	99.39
3731	99.39
3730	99.4
3729	99.41
3728	99.42
3727	99.42
3726	99.41
3725	99.4
3724	99.4
3723	99.4
3722	99.4
3721	99.4
3720	99.39
