3297.70058	84.43579
3269.22998	84.46215
3244.18783	84.45116
3219.14568	84.44016
3194.10352	84.42917
3169.06137	84.41817
3144.01922	84.40718
3112.84795	84.41292
3092.78303	84.42355
3071.0676	84.43344
3040.40855	84.43941
3015.3664	84.42842
2990.32425	84.41742
2965.2821	84.40643
2940.23995	84.39543
2916.24658	84.42376
2889.80477	84.41215
2865.85874	84.40164
2838.54003	84.38965
2812.72541	84.41717
2787.68326	84.40618
2762.64111	84.39518
2737.59896	84.38419
2712.55681	84.3732
2682.44202	84.39884
2656.61572	84.3875
2628.3661	84.35566
2597.86153	84.3617
2558.47787	84.39623
2528.12829	84.36995
2503.08614	84.35895
2480.4587	84.38788
2455.44546	84.3769
2429.7104	84.3656
2407.42981	84.43354
2378.62562	84.05818
2376.18975	82.32129
2375.99368	83.17616
2375.55798	81.46605
2375.44361	80.61104
2375.0079	78.90093
2374.91531	79.75585
2374.68657	78.04582
2374.67568	77.19086
2373.94042	76.33558
2373.71168	74.62556
2373.51561	75.48043
2373.05812	72.06039
2372.97643	73.77027
2372.96553	72.91531
2372.81848	69.4954
2372.51894	70.35023
2372.32287	71.2051
2372.18671	68.64016
2372.07234	67.78515
2371.75101	66.93005
2371.63663	66.07504
2371.56039	60.09029
2371.54949	59.23532
2371.50048	63.5101
2371.41878	65.21999
2371.26084	60.94511
2371.17914	62.655
2370.96129	61.79994
2370.71076	58.37999
2370.58005	64.36466
2369.76855	57.52462
2369.70319	52.39483
2369.65418	56.66961
2369.64328	55.81464
2369.48534	51.53977
2369.40365	53.24966
2369.11499	54.95945
2369.1041	54.10449
2369.06053	50.68463
2368.92437	48.11968
2368.63572	49.82948
2368.62482	48.97451
2368.18912	47.2644
2368.17822	46.40944
2367.75341	45.55429
2367.00727	43.84404
2366.99637	42.98908
2366.76763	41.27906
2366.75674	40.42409
2366.70772	44.69887
2366.46808	42.13388
2366.22844	39.5689
2366.21755	38.71393
2365.89622	37.85883
2365.74917	34.43893
2365.67837	37.00378
2365.44962	35.29375
2365.20998	32.72877
2365.19909	31.8738
2365.15007	36.14858
2365.01392	33.58364
2364.6708	31.01861
2364.2242	28.45353
2364.13161	29.30845
2363.93555	30.16333
2363.59243	27.5983
2363.58154	26.74333
2363.36368	25.88828
2362.83539	25.03308
2361.2723	24.17744
2358.73494	12.13341
2355.90457	11.03456
2355.36305	23.31988
2355.19312	16.48013
2355.16262	17.33507
2354.5579	15.62489
2354.3533	13.91488
2351.3272	13.05859
2349.26949	18.22332
2347.07213	19.8964
2345.47021	20.75066
2344.86549	19.04047
2344.53796	21.60521
2342.96509	22.45578
2331.09319	17.3245
2330.48066	18.12738
2326.16069	23.02948
2321.15475	23.77121
2320.33781	24.62581
2319.21042	25.48027
2318.49695	26.33492
2317.26608	27.18934
2316.55262	28.04399
2315.73567	28.89859
2314.60828	29.75305
2313.9983	30.60775
2313.28483	31.46239
2313.08876	32.31727
2312.78921	33.1721
2312.59315	34.02697
2311.87968	34.88162
2311.78709	35.73654
2311.38407	36.59132
2305.70356	37.44379
2305.23155	38.29854
2304.62156	39.15323
2304.59796	40.00818
2304.29841	40.86301
2303.99886	41.71784
2303.88903	42.57275
2303.05484	43.42735
2300.89265	44.28136
2299.38584	45.13565
2299.18977	45.99053
2298.78674	46.84531
2298.48719	47.70014
2298.29113	48.55502
2297.8881	49.4098
2297.58855	50.26463
2297.28901	51.11946
2296.98946	51.97429
2296.68991	52.82911
2296.39036	53.68394
2296.29778	54.53886
2295.79127	55.3936
2295.49172	56.24843
2295.19218	57.10326
2294.89263	57.95809
2294.59308	58.81292
2293.87961	59.66756
2292.95919	60.52212
2292.14224	61.37672
2291.42877	62.23137
2290.81879	63.08606
2290.51924	63.94089
2289.49533	64.7954
2286.5053	65.64905
2283.61876	66.50274
2282.49137	67.3572
2282.19182	68.21203
2281.59273	69.92169
2281.58184	69.06673
2281.08622	70.77643
2280.78668	71.63126
2280.59061	72.48613
2279.68107	74.19565
2279.46322	73.3406
2279.07109	75.05035
2278.78243	76.76014
2278.56458	75.90508
2277.86201	77.6147
2277.66594	78.46957
2277.36639	79.3244
2276.85988	80.17914
2275.31858	81.03342
2273.36335	81.88752
2270.78724	82.74135
2267.79722	83.595
2258.9726	84.25178
2229.78231	84.35555
2199.11103	84.38094
2174.06888	84.36995
2149.02673	84.35895
2118.78547	84.38454
2099.51157	84.33721
2071.22436	84.36366
2043.15312	84.35133
1978.20963	84.42388
1962.48589	84.45066
1947.57731	84.41977
1932.73604	84.4278
1911.85225	84.46357
1896.9849	84.4392
1884.40291	84.42953
1870.05069	84.45736
1857.93736	84.42863
1843.49775	84.47582
1829.47915	84.50391
1816.89715	84.49425
1804.31516	84.48458
1791.73317	84.47491
1776.9384	84.50241
1761.0743	84.47727
1749.39824	84.52011
1736.81624	84.51044
1724.23425	84.50078
1711.65226	84.49111
1699.07027	84.48144
1686.48827	84.47178
1673.90628	84.46211
1661.32429	84.45244
1649.31421	84.44321
1636.7492	84.47242
1622.82799	84.46173
1610.56055	84.4523
1596.11301	84.48006
1583.53102	84.47039
1570.94902	84.46073
1558.36703	84.45106
1545.78504	84.44139
1533.20305	84.43173
1520.62105	84.42206
1507.78712	84.45106
1495.46453	84.44159
1479.41788	84.41631
1469.13558	84.46022
1456.55359	84.45056
1443.9716	84.44089
1431.38961	84.43122
1418.80761	84.42156
1406.22562	84.41189
1386.49021	84.42263
1369.79025	84.46162
1356.44904	84.49023
1343.86704	84.48056
1331.28505	84.4709
1318.70306	84.46123
1306.12107	84.45156
1291.43523	84.47914
1277.07285	84.44867
1258.03303	84.46902
1239.19406	84.47786
1226.61207	84.4682
1214.03007	84.45853
1201.44808	84.44886
1188.86609	84.4392
1173.60835	84.46633
1163.58772	84.41977
1152.29945	84.44996
1138.72191	84.43953
1120.22108	84.47713
1105.35373	84.45275
1092.77174	84.44309
1080.18974	84.43342
1067.60775	84.42375
1055.52728	84.45333
1041.29311	84.4424
1028.1265	84.43228
1009.63837	84.46989
994.38975	84.44522
981.80776	84.43556
969.22576	84.42589
956.64377	84.41622
944.06178	84.40655
930.11731	84.4347
918.23326	84.42557
904.59323	84.41509
886.47367	84.45299
871.41568	84.42846
858.83369	84.41879
846.2517	84.40913
833.66971	84.39946
820.08003	84.42788
808.2447	84.41879
792.3663	84.38716
776.27223	84.44604
761.02361	84.42137
748.44162	84.4117
735.85963	84.40203
717.8416	84.2457
